id,lat,lon,n_trigger_events,lambda,trigger_probability,expected_loss,premium
px_004933,38.75,18.35,0,0.0,0.0,0.0,0.0
px_004934,38.75,18.45,0,0.0,0.0,0.0,0.0
px_004935,38.75,18.55,0,0.0,0.0,0.0,0.0
px_004936,38.75,18.65,0,0.0,0.0,0.0,0.0
px_004937,38.75,18.75,0,0.0,0.0,0.0,0.0
px_004938,38.75,18.85,0,0.0,0.0,0.0,0.0
px_004939,38.75,18.95,0,0.0,0.0,0.0,0.0
px_004940,38.85,6.05,0,0.0,0.0,0.0,0.0
px_004941,38.85,6.15,0,0.0,0.0,0.0,0.0
px_004942,38.85,6.25,0,0.0,0.0,0.0,0.0
px_004943,38.85,6.35,0,0.0,0.0,0.0,0.0
px_004944,38.85,6.45,0,0.0,0.0,0.0,0.0
px_004945,38.85,6.55,0,0.0,0.0,0.0,0.0
px_004946,38.85,6.65,0,0.0,0.0,0.0,0.0
px_004947,38.85,6.75,0,0.0,0.0,0.0,0.0
px_004948,38.85,6.85,0,0.0,0.0,0.0,0.0
px_004949,38.85,6.95,0,0.0,0.0,0.0,0.0
px_004950,38.85,7.05,0,0.0,0.0,0.0,0.0
px_004951,38.85,7.15,0,0.0,0.0,0.0,0.0
px_004952,38.85,7.25,0,0.0,0.0,0.0,0.0
px_004953,38.85,7.35,0,0.0,0.0,0.0,0.0
px_004954,38.85,7.45,0,0.0,0.0,0.0,0.0
px_004955,38.85,7.55,0,0.0,0.0,0.0,0.0
px_004956,38.85,7.65,0,0.0,0.0,0.0,0.0
px_004957,38.85,7.75,0,0.0,0.0,0.0,0.0
px_004958,38.85,7.85,0,0.0,0.0,0.0,0.0
px_004959,38.85,7.95,0,0.0,0.0,0.0,0.0
px_004960,38.85,8.05,0,0.0,0.0,0.0,0.0
px_004961,38.85,8.15,0,0.0,0.0,0.0,0.0
px_004962,38.85,8.25,0,0.0,0.0,0.0,0.0
px_004963,38.85,8.35,0,0.0,0.0,0.0,0.0
px_004964,38.85,8.45,0,0.0,0.0,0.0,0.0
px_004965,38.85,8.55,0,0.0,0.0,0.0,0.0
px_004966,38.85,8.65,0,0.0,0.0,0.0,0.0
px_004967,38.85,8.75,0,0.0,0.0,0.0,0.0
px_004968,38.85,8.85,0,0.0,0.0,0.0,0.0
px_004969,38.85,8.95,0,0.0,0.0,0.0,0.0
px_004970,38.85,9.05,0,0.0,0.0,0.0,0.0
px_004971,38.85,9.15,0,0.0,0.0,0.0,0.0
px_004972,38.85,9.25,0,0.0,0.0,0.0,0.0
px_004973,38.85,9.35,0,0.0,0.0,0.0,0.0
px_004974,38.85,9.45,0,0.0,0.0,0.0,0.0
px_004975,38.85,9.55,0,0.0,0.0,0.0,0.0
px_004976,38.85,9.65,0,0.0,0.0,0.0,0.0
px_004977,38.85,9.75,0,0.0,0.0,0.0,0.0
px_004978,38.85,9.85,0,0.0,0.0,0.0,0.0
px_004979,38.85,9.95,0,0.0,0.0,0.0,0.0
px_004980,38.85,10.05,0,0.0,0.0,0.0,0.0
px_004981,38.85,10.15,0,0.0,0.0,0.0,0.0
px_004982,38.85,10.25,0,0.0,0.0,0.0,0.0
px_004983,38.85,10.35,0,0.0,0.0,0.0,0.0
px_004984,38.85,10.45,0,0.0,0.0,0.0,0.0
px_004985,38.85,10.55,0,0.0,0.0,0.0,0.0
px_004986,38.85,10.65,0,0.0,0.0,0.0,0.0
px_004987,38.85,10.75,0,0.0,0.0,0.0,0.0
px_004988,38.85,10.85,0,0.0,0.0,0.0,0.0
px_004989,38.85,10.95,0,0.0,0.0,0.0,0.0
px_004990,38.85,11.05,0,0.0,0.0,0.0,0.0
px_004991,38.85,11.15,0,0.0,0.0,0.0,0.0
px_004992,38.85,11.25,0,0.0,0.0,0.0,0.0
px_004993,38.85,11.35,0,0.0,0.0,0.0,0.0
px_004994,38.85,11.45,0,0.0,0.0,0.0,0.0
px_004995,38.85,11.55,0,0.0,0.0,0.0,0.0
px_004996,38.85,11.65,0,0.0,0.0,0.0,0.0
px_004997,38.85,11.75,0,0.0,0.0,0.0,0.0
px_004998,38.85,11.85,0,0.0,0.0,0.0,0.0
px_004999,38.85,11.95,0,0.0,0.0,0.0,0.0
px_005000,38.85,12.05,0,0.0,0.0,0.0,0.0
px_005001,38.85,12.15,0,0.0,0.0,0.0,0.0
px_005002,38.85,12.25,0,0.0,0.0,0.0,0.0
px_005003,38.85,12.35,0,0.0,0.0,0.0,0.0
px_005004,38.85,12.45,0,0.0,0.0,0.0,0.0
px_005005,38.85,12.55,0,0.0,0.0,0.0,0.0
px_005006,38.85,12.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005007,38.85,12.75,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005008,38.85,12.85,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005009,38.85,12.95,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005010,38.85,13.05,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005011,38.85,13.15,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005012,38.85,13.25,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005013,38.85,13.35,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005014,38.85,13.45,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005015,38.85,13.55,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005016,38.85,13.65,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005017,38.85,13.75,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_005018,38.85,13.85,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005019,38.85,13.95,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005020,38.85,14.05,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_005021,38.85,14.15,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005022,38.85,14.25,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005023,38.85,14.35,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005024,38.85,14.45,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005025,38.85,14.55,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005026,38.85,14.65,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005027,38.85,14.75,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005028,38.85,14.85,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005029,38.85,14.95,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005030,38.85,15.05,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005031,38.85,15.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005032,38.85,15.25,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005033,38.85,15.35,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005034,38.85,15.45,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005035,38.85,15.55,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005036,38.85,15.65,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005037,38.85,15.75,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005038,38.85,15.85,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005039,38.85,15.95,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005040,38.85,16.05,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005041,38.85,16.15,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005042,38.85,16.25,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005043,38.85,16.35,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005044,38.85,16.45,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005045,38.85,16.55,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005046,38.85,16.65,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005047,38.85,16.75,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005048,38.85,16.85,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005049,38.85,16.95,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005050,38.85,17.05,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005051,38.85,17.15,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005052,38.85,17.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005053,38.85,17.35,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005054,38.85,17.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005055,38.85,17.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005056,38.85,17.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005057,38.85,17.75,0,0.0,0.0,0.0,0.0
px_005058,38.85,17.85,0,0.0,0.0,0.0,0.0
px_005059,38.85,17.95,0,0.0,0.0,0.0,0.0
px_005060,38.85,18.05,0,0.0,0.0,0.0,0.0
px_005061,38.85,18.15,0,0.0,0.0,0.0,0.0
px_005062,38.85,18.25,0,0.0,0.0,0.0,0.0
px_005063,38.85,18.35,0,0.0,0.0,0.0,0.0
px_005064,38.85,18.45,0,0.0,0.0,0.0,0.0
px_005065,38.85,18.55,0,0.0,0.0,0.0,0.0
px_005066,38.85,18.65,0,0.0,0.0,0.0,0.0
px_005067,38.85,18.75,0,0.0,0.0,0.0,0.0
px_005068,38.85,18.85,0,0.0,0.0,0.0,0.0
px_005069,38.85,18.95,0,0.0,0.0,0.0,0.0
px_005070,38.95,6.05,0,0.0,0.0,0.0,0.0
px_005071,38.95,6.15,0,0.0,0.0,0.0,0.0
px_005072,38.95,6.25,0,0.0,0.0,0.0,0.0
px_005073,38.95,6.35,0,0.0,0.0,0.0,0.0
px_005074,38.95,6.45,0,0.0,0.0,0.0,0.0
px_005075,38.95,6.55,0,0.0,0.0,0.0,0.0
px_005076,38.95,6.65,0,0.0,0.0,0.0,0.0
px_005077,38.95,6.75,0,0.0,0.0,0.0,0.0
px_005078,38.95,6.85,0,0.0,0.0,0.0,0.0
px_005079,38.95,6.95,0,0.0,0.0,0.0,0.0
px_005080,38.95,7.05,0,0.0,0.0,0.0,0.0
px_005081,38.95,7.15,0,0.0,0.0,0.0,0.0
px_005082,38.95,7.25,0,0.0,0.0,0.0,0.0
px_005083,38.95,7.35,0,0.0,0.0,0.0,0.0
px_005084,38.95,7.45,0,0.0,0.0,0.0,0.0
px_005085,38.95,7.55,0,0.0,0.0,0.0,0.0
px_005086,38.95,7.65,0,0.0,0.0,0.0,0.0
px_005087,38.95,7.75,0,0.0,0.0,0.0,0.0
px_005088,38.95,7.85,0,0.0,0.0,0.0,0.0
px_005089,38.95,7.95,0,0.0,0.0,0.0,0.0
px_005090,38.95,8.05,0,0.0,0.0,0.0,0.0
px_005091,38.95,8.15,0,0.0,0.0,0.0,0.0
px_005092,38.95,8.25,0,0.0,0.0,0.0,0.0
px_005093,38.95,8.35,0,0.0,0.0,0.0,0.0
px_005094,38.95,8.45,0,0.0,0.0,0.0,0.0
px_005095,38.95,8.55,0,0.0,0.0,0.0,0.0
px_005096,38.95,8.65,0,0.0,0.0,0.0,0.0
px_005097,38.95,8.75,0,0.0,0.0,0.0,0.0
px_005098,38.95,8.85,0,0.0,0.0,0.0,0.0
px_005099,38.95,8.95,0,0.0,0.0,0.0,0.0
px_005100,38.95,9.05,0,0.0,0.0,0.0,0.0
px_005101,38.95,9.15,0,0.0,0.0,0.0,0.0
px_005102,38.95,9.25,0,0.0,0.0,0.0,0.0
px_005103,38.95,9.35,0,0.0,0.0,0.0,0.0
px_005104,38.95,9.45,0,0.0,0.0,0.0,0.0
px_005105,38.95,9.55,0,0.0,0.0,0.0,0.0
px_005106,38.95,9.65,0,0.0,0.0,0.0,0.0
px_005107,38.95,9.75,0,0.0,0.0,0.0,0.0
px_005108,38.95,9.85,0,0.0,0.0,0.0,0.0
px_005109,38.95,9.95,0,0.0,0.0,0.0,0.0
px_005110,38.95,10.05,0,0.0,0.0,0.0,0.0
px_005111,38.95,10.15,0,0.0,0.0,0.0,0.0
px_005112,38.95,10.25,0,0.0,0.0,0.0,0.0
px_005113,38.95,10.35,0,0.0,0.0,0.0,0.0
px_005114,38.95,10.45,0,0.0,0.0,0.0,0.0
px_005115,38.95,10.55,0,0.0,0.0,0.0,0.0
px_005116,38.95,10.65,0,0.0,0.0,0.0,0.0
px_005117,38.95,10.75,0,0.0,0.0,0.0,0.0
px_005118,38.95,10.85,0,0.0,0.0,0.0,0.0
px_005119,38.95,10.95,0,0.0,0.0,0.0,0.0
px_005120,38.95,11.05,0,0.0,0.0,0.0,0.0
px_005121,38.95,11.15,0,0.0,0.0,0.0,0.0
px_005122,38.95,11.25,0,0.0,0.0,0.0,0.0
px_005123,38.95,11.35,0,0.0,0.0,0.0,0.0
px_005124,38.95,11.45,0,0.0,0.0,0.0,0.0
px_005125,38.95,11.55,0,0.0,0.0,0.0,0.0
px_005126,38.95,11.65,0,0.0,0.0,0.0,0.0
px_005127,38.95,11.75,0,0.0,0.0,0.0,0.0
px_005128,38.95,11.85,0,0.0,0.0,0.0,0.0
px_005129,38.95,11.95,0,0.0,0.0,0.0,0.0
px_005130,38.95,12.05,0,0.0,0.0,0.0,0.0
px_005131,38.95,12.15,0,0.0,0.0,0.0,0.0
px_005132,38.95,12.25,0,0.0,0.0,0.0,0.0
px_005133,38.95,12.35,0,0.0,0.0,0.0,0.0
px_005134,38.95,12.45,0,0.0,0.0,0.0,0.0
px_005135,38.95,12.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005136,38.95,12.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005137,38.95,12.75,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005138,38.95,12.85,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005139,38.95,12.95,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005140,38.95,13.05,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005141,38.95,13.15,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005142,38.95,13.25,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005143,38.95,13.35,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005144,38.95,13.45,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005145,38.95,13.55,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005146,38.95,13.65,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005147,38.95,13.75,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005148,38.95,13.85,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_005149,38.95,13.95,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_005150,38.95,14.05,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005151,38.95,14.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005152,38.95,14.25,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005153,38.95,14.35,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005154,38.95,14.45,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005155,38.95,14.55,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005156,38.95,14.65,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005157,38.95,14.75,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005158,38.95,14.85,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005159,38.95,14.95,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005160,38.95,15.05,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005161,38.95,15.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005162,38.95,15.25,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005163,38.95,15.35,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005164,38.95,15.45,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005165,38.95,15.55,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005166,38.95,15.65,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005167,38.95,15.75,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005168,38.95,15.85,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005169,38.95,15.95,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005170,38.95,16.05,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005171,38.95,16.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005172,38.95,16.25,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005173,38.95,16.35,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005174,38.95,16.45,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005175,38.95,16.55,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005176,38.95,16.65,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005177,38.95,16.75,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005178,38.95,16.85,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005179,38.95,16.95,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005180,38.95,17.05,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005181,38.95,17.15,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005182,38.95,17.25,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005183,38.95,17.35,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005184,38.95,17.45,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_005185,38.95,17.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005186,38.95,17.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005187,38.95,17.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005188,38.95,17.85,0,0.0,0.0,0.0,0.0
px_005189,38.95,17.95,0,0.0,0.0,0.0,0.0
px_005190,38.95,18.05,0,0.0,0.0,0.0,0.0
px_005191,38.95,18.15,0,0.0,0.0,0.0,0.0
px_005192,38.95,18.25,0,0.0,0.0,0.0,0.0
px_005193,38.95,18.35,0,0.0,0.0,0.0,0.0
px_005194,38.95,18.45,0,0.0,0.0,0.0,0.0
px_005195,38.95,18.55,0,0.0,0.0,0.0,0.0
px_005196,38.95,18.65,0,0.0,0.0,0.0,0.0
px_005197,38.95,18.75,0,0.0,0.0,0.0,0.0
px_005198,38.95,18.85,0,0.0,0.0,0.0,0.0
px_005199,38.95,18.95,0,0.0,0.0,0.0,0.0
px_005200,39.05,6.05,0,0.0,0.0,0.0,0.0
px_005201,39.05,6.15,0,0.0,0.0,0.0,0.0
px_005202,39.05,6.25,0,0.0,0.0,0.0,0.0
px_005203,39.05,6.35,0,0.0,0.0,0.0,0.0
px_005204,39.05,6.45,0,0.0,0.0,0.0,0.0
px_005205,39.05,6.55,0,0.0,0.0,0.0,0.0
px_005206,39.05,6.65,0,0.0,0.0,0.0,0.0
px_005207,39.05,6.75,0,0.0,0.0,0.0,0.0
px_005208,39.05,6.85,0,0.0,0.0,0.0,0.0
px_005209,39.05,6.95,0,0.0,0.0,0.0,0.0
px_005210,39.05,7.05,0,0.0,0.0,0.0,0.0
px_005211,39.05,7.15,0,0.0,0.0,0.0,0.0
px_005212,39.05,7.25,0,0.0,0.0,0.0,0.0
px_005213,39.05,7.35,0,0.0,0.0,0.0,0.0
px_005214,39.05,7.45,0,0.0,0.0,0.0,0.0
px_005215,39.05,7.55,0,0.0,0.0,0.0,0.0
px_005216,39.05,7.65,0,0.0,0.0,0.0,0.0
px_005217,39.05,7.75,0,0.0,0.0,0.0,0.0
px_005218,39.05,7.85,0,0.0,0.0,0.0,0.0
px_005219,39.05,7.95,0,0.0,0.0,0.0,0.0
px_005220,39.05,8.05,0,0.0,0.0,0.0,0.0
px_005221,39.05,8.15,0,0.0,0.0,0.0,0.0
px_005222,39.05,8.25,0,0.0,0.0,0.0,0.0
px_005223,39.05,8.35,0,0.0,0.0,0.0,0.0
px_005224,39.05,8.45,0,0.0,0.0,0.0,0.0
px_005225,39.05,8.55,0,0.0,0.0,0.0,0.0
px_005226,39.05,8.65,0,0.0,0.0,0.0,0.0
px_005227,39.05,8.75,0,0.0,0.0,0.0,0.0
px_005228,39.05,8.85,0,0.0,0.0,0.0,0.0
px_005229,39.05,8.95,0,0.0,0.0,0.0,0.0
px_005230,39.05,9.05,0,0.0,0.0,0.0,0.0
px_005231,39.05,9.15,0,0.0,0.0,0.0,0.0
px_005232,39.05,9.25,0,0.0,0.0,0.0,0.0
px_005233,39.05,9.35,0,0.0,0.0,0.0,0.0
px_005234,39.05,9.45,0,0.0,0.0,0.0,0.0
px_005235,39.05,9.55,0,0.0,0.0,0.0,0.0
px_005236,39.05,9.65,0,0.0,0.0,0.0,0.0
px_005237,39.05,9.75,0,0.0,0.0,0.0,0.0
px_005238,39.05,9.85,0,0.0,0.0,0.0,0.0
px_005239,39.05,9.95,0,0.0,0.0,0.0,0.0
px_005240,39.05,10.05,0,0.0,0.0,0.0,0.0
px_005241,39.05,10.15,0,0.0,0.0,0.0,0.0
px_005242,39.05,10.25,0,0.0,0.0,0.0,0.0
px_005243,39.05,10.35,0,0.0,0.0,0.0,0.0
px_005244,39.05,10.45,0,0.0,0.0,0.0,0.0
px_005245,39.05,10.55,0,0.0,0.0,0.0,0.0
px_005246,39.05,10.65,0,0.0,0.0,0.0,0.0
px_005247,39.05,10.75,0,0.0,0.0,0.0,0.0
px_005248,39.05,10.85,0,0.0,0.0,0.0,0.0
px_005249,39.05,10.95,0,0.0,0.0,0.0,0.0
px_005250,39.05,11.05,0,0.0,0.0,0.0,0.0
px_005251,39.05,11.15,0,0.0,0.0,0.0,0.0
px_005252,39.05,11.25,0,0.0,0.0,0.0,0.0
px_005253,39.05,11.35,0,0.0,0.0,0.0,0.0
px_005254,39.05,11.45,0,0.0,0.0,0.0,0.0
px_005255,39.05,11.55,0,0.0,0.0,0.0,0.0
px_005256,39.05,11.65,0,0.0,0.0,0.0,0.0
px_005257,39.05,11.75,0,0.0,0.0,0.0,0.0
px_005258,39.05,11.85,0,0.0,0.0,0.0,0.0
px_005259,39.05,11.95,0,0.0,0.0,0.0,0.0
px_005260,39.05,12.05,0,0.0,0.0,0.0,0.0
px_005261,39.05,12.15,0,0.0,0.0,0.0,0.0
px_005262,39.05,12.25,0,0.0,0.0,0.0,0.0
px_005263,39.05,12.35,0,0.0,0.0,0.0,0.0
px_005264,39.05,12.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005265,39.05,12.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005266,39.05,12.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005267,39.05,12.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005268,39.05,12.85,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_005269,39.05,12.95,3,0.1,0.09516258196404048,95.16258196404048,114.19509835684858
px_005270,39.05,13.05,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005271,39.05,13.15,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005272,39.05,13.25,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005273,39.05,13.35,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005274,39.05,13.45,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005275,39.05,13.55,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005276,39.05,13.65,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005277,39.05,13.75,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005278,39.05,13.85,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_005279,39.05,13.95,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_005280,39.05,14.05,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005281,39.05,14.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005282,39.05,14.25,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005283,39.05,14.35,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005284,39.05,14.45,10,0.3333333333333333,0.28346868942621073,283.46868942621074,340.16242731145286
px_005285,39.05,14.55,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005286,39.05,14.65,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005287,39.05,14.75,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005288,39.05,14.85,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005289,39.05,14.95,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005290,39.05,15.05,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005291,39.05,15.15,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005292,39.05,15.25,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005293,39.05,15.35,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005294,39.05,15.45,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005295,39.05,15.55,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005296,39.05,15.65,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005297,39.05,15.75,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005298,39.05,15.85,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005299,39.05,15.95,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005300,39.05,16.05,10,0.3333333333333333,0.28346868942621073,283.46868942621074,340.16242731145286
px_005301,39.05,16.15,9,0.3,0.2591817793182821,259.1817793182821,311.01813518193853
px_005302,39.05,16.25,8,0.26666666666666666,0.2340716616353513,234.07166163535132,280.8859939624216
px_005303,39.05,16.35,7,0.23333333333333334,0.20811043366321835,208.11043366321834,249.732520395862
px_005304,39.05,16.45,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_005305,39.05,16.55,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
